id,ratio
Q2M1P5,-0.147046143
Q2M1Z3,0.30512872
Q2M2I8,0.088561511
Q2M389,-0.059770581
Q2M3G4,0.33384333
Q2NKJ3,-0.344601283
Q2NKX8,0.032787116
Q2NL68,0.264217901
Q2NL82,0.076158644
Q2PPJ7,0.217490785
Q2PZI1,0.039310373
Q2QGD7,-0.159500022
Q2T9J0,-0.341758085
Q2T9J9,0.002902735
Q2TAA2,-0.306612224
Q2TAA5,-0.174406419
Q2TAK8,0.197202942
Q2TAL8,0.09175583
Q2TAM9,0.386788982
Q2TAY7,-0.043204499
Q2TAZ0-3,0.072740672
Q2TB10,0.259650929
Q2TBE0,0.119479028
Q2V2M9-3,0.315971259
Q2VPB7,0.189417055
Q2Y0W8,0.33684669
Q32M63,0.15868701
Q32MZ4,0.110214978
Q32MZ4-3,0.184424571
Q32NB8,0.139950967
Q32NC0,0.360878996
Q32P28,0.199702664
Q32P41,-0.114900024
Q32Q12,-0.045442971
Q3B726,0.061255028
Q3B7J2,-0.226755123
Q3B7T1,0.016716319
Q3KQS4,-0.122208862
Q3KQU3,0.211297587
Q3KQV9,-0.09936254
Q3KRA6,0.271530881
Q3KRA9-2,0.165774213
Q3L8U1,-0.087055435
Q3LXA3,0.037843399
Q3MHD2-2,-0.043624477
Q3MII6,0.079234137
Q3MIT2,-0.130008304
Q3SXM5,-0.189539944
Q3SY69,0.36453348
Q3T8J9,0.176136533
Q3T906,0.4042863
Q3V6T2-3,-0.158595552
Q3YBR2,0.255804452
Q3YEC7,-0.234256048
Q3ZAQ7,0.132625372
Q3ZCM7,-0.188021051
Q3ZCQ8-2,-0.024035935
Q3ZCW2,0.132672821
Q460N5,0.246207224
Q495G5,0.007507085
Q495W5,-0.12895322
Q496Y1,-0.128557365
Q499Z4,0.259426413
Q49A26,0.646021857
Q49A88,0.092017217
Q49AM3,-0.055056793
Q49AR2,-0.084744621
Q49B96,0.206245585
Q49MG5,0.142082684
Q4AC94,0.085251803
Q4ADV7,0.058623209
Q4FZB7,0.455573965
Q4G0F5,0.028690055
Q4G0J3,0.079813429
Q4G0N4,-0.123931008
Q4G148,0.145892613
Q4G176,-0.155360663
Q4J6C6,-0.078336571
Q4KMP7,0.039102832
Q4KMQ1,0.018147347
Q4KMQ2-2,0.065928925
Q4L180-2,0.296810685
Q4LDG9,-0.039559557
Q4LE39,0.079660961
Q4LE60,-0.03083043
Q4U2R6,-0.065710164
Q4V328,-0.153027043
Q4VC05-2,0.049128509
Q4VC31,0.000620492
Q4VC44-3,-0.04879418
Q4VCS5,-0.117562069
Q4W5G0,-0.142609487
Q4ZIN3,0.227810284
Q504Q3,0.145350001
Q52LR7,0.102511723
Q52LW3,0.141398282
Q53EL6,-0.303459302
Q53EP0,0.28949219
Q53ET0,0.0880247
Q53EU6,0.018892627
Q53EZ4,-0.100977648
Q53F19,-0.00604663
Q53FA7,0.230566763
Q53FT3,0.208177596
Q53FV1,-0.619178216
Q53G59-2,1.463668537
Q53GA4,-0.105007525
Q53GG5,1.004681921
Q53GQ0,-0.014355293
Q53GS7,0.038554473
Q53GS9,0.050816212
Q53GT1,-0.402176425
Q53H12,-0.107152199
Q53H47,0.078228552
Q53H80,-0.012783185
Q53H82,0.226645015
Q53H96,-0.111832587
Q53HC0,-0.236584458
Q53HL2,-0.025879273
Q53LP3,-0.101515615
Q53R41,-0.623211368
Q53RE8,-0.016353684
Q53S33,0.007159074
Q53T59,-0.081612323
Q53TQ3-2,0.027086823
Q562E7,-0.206893236
Q562F6,-0.045862298
Q562R1,0.257424587
Q567U6,-0.029134804
Q56NI9,0.21209953
Q56P03,-0.192951618
Q56VL3,0.063891657
Q58A45,0.209378077
Q58EX7,0.13403369
Q58FF6,-0.19181529
Q58FF8,-0.231186613
Q58WW2-3,0.098845406
Q59EM7,0.053898
Q5BJD5,0.086522691
Q5BJF2,0.287377809
Q5BJF6,-0.045163352
Q5BJH7,0.161637126
Q5BKZ1,0.053373931
Q5C9Z4,0.0004906
Q5EB52,0.015170069
Q5EBL4,-0.119820952
Q5EBL8-2,0.235976632
Q5F1R6-3,0.166308374
Q5FBB7,-0.085424656
Q5FWF4,0.358675941
Q5FWF5-2,0.034071684
Q5FYB0,0.393614628
Q5GLZ8,-0.175811994
Q5H8A4,-0.267595722
Q5H9F3-3,0.497934231
Q5H9R7,-0.097341109
Q5H9U9,-0.101246657
Q5HY71,0.284914941
Q5HYI7,-0.034497464
Q5HYI8,0.06087876
Q5HYJ3,0.005260991
Q5HYK3,-0.114766793
Q5HYK7,0.318361836
Q5J8M3,-0.029276182
Q5JPE7,0.081613766
Q5JPH6,0.007579598
Q5JPI3,-0.009633819
Q5JRX3,-0.019061365
Q5JSH3,0.152548215
Q5JSZ5,-0.118625514
Q5JTD0-2,0.012460836
Q5JTH9,-0.167100969
Q5JTJ3-2,0.064736397
Q5JTV8,0.087396118
Q5JTZ9,0.17008551
Q5JU69,0.031312013
Q5JU85-2,-0.166972472
Q5JUR7,-0.120484657
Q5JVF3,-0.014640947
Q5JVS0,-0.110630508
Q5JWU6,-0.143524033
Q5K4L6,-0.052972275
Q5K651,0.692664743
Q5M775,0.325394725
Q5MIZ7,0.016935262
Q5MNZ6,-0.199750857
Q5NDL2,0.018278839
Q5PRF9,0.026851637
Q5PSV4,0.03513564
Q5QJ74,0.00213677
Q5QJE6,-0.024177814
Q5QP82,-0.081612323
Q5QPG6,0.116269715
Q5QPH3,0.03904354
Q5R372-5,0.090741482
Q5R3I4,0.2413557
Q5RI15-2,0.201443438
Q5RKV6,-0.160920188
Q5SNT2,0.27489582
Q5SQI0,0.048188433
Q5SQN1,-0.122208862
Q5SRE5,0.00128457
Q5SRN5,0.042011133
Q5SRQ6,-0.085696581
Q5SSJ5,-0.069289713
Q5STQ1,0.10493009
Q5SVK8,-0.088005871
Q5SVZ6,0.230888413
Q5SW79,0.02664588
Q5SW96,-0.151599082
Q5SWX8,0.07298346
Q5SXM2,-0.163498732
Q5SXM8,-0.086647913
Q5SY16,-0.10755397
Q5SYE7-2,-0.773996325
Q5T013,0.106047628
Q5T0B9,0.211648382
Q5T0D9,0.048024356
Q5T0F9-2,0.013072154
Q5T0N5,-0.066674763
Q5T0Z8,-0.212880566
Q5T160,0.104278593
Q5T1M5,0.134302851
Q5T1V6,0.178763279
Q5T1Z8,-0.087734382
Q5T200,-0.031395196
Q5T280,-0.101381142
Q5T2D3,0.258287102
Q5T2E6,-0.166586914
Q5T2T1,0.046697507
Q5T3F8,-0.107286135
Q5T3I0,0.056611228
Q5T3J3,0.195269046
Q5T3U5,-0.207268173
Q5T440,-0.183835831
Q5T447,0.017387849
Q5T4B2,0.264529813
Q5T4S7-2,-0.044184258
Q5T4U5,-0.180784391
Q5T5C0,-0.071488106
Q5T5H1,0.19576467
Q5T5P2,-0.228110634
Q5T5U3,0.273430322
Q5T5X7,-0.015069322
Q5T5Y3-3,-0.043764442
Q5T653,-0.160016608
Q5T6F2,-0.137765808
Q5T6N4,-0.096936483
Q5T6S3,0.2915567
Q5T6V5,-0.173894961
Q5T7V8,0.412615805
Q5T7W0-2,0.215378764
Q5T8D3-3,0.125415471
Q5T8P6,-0.016638942
Q5T9A4,0.013334226
Q5T9B7,-0.020484422
Q5T9W8,-0.023894043
Q5TA31,-0.267356012
Q5TA45,0.067591051
Q5TA50,0.01941894
Q5TAX3,-0.151469198
Q5TB30,-0.151079473
Q5TBB3,0.466516388
Q5TC12,-0.023326332
Q5TC82,0.007782653
Q5TC84,-0.218719182
Q5TCQ9-4,0.043824367
Q5TDH0-3,-0.011352507
Q5TEA3,0.096822868
Q5TEU4,0.1143944
Q5TF58,0.062987127
Q5TFE4,-0.328262029
Q5TGA3,0.040808522
Q5TGY1,0.338159209
Q5TGY3,0.19877511
Q5TGZ0,0.296367693
Q5TH69,0.46571922
Q5THJ4,0.34243316
Q5THK1,0.097810624
Q5TKA1-2,0.145972426
Q5TZA2,-0.062121712
Q5U5J2,-0.109026176
Q5U5Q3,0.085420169
Q5U5X0,-0.294311961
Q5UCC4-3,-0.02446153
Q5UIP0,0.022507581
Q5VIR6-4,0.044434245
Q5VSL9,0.103084944
Q5VST6,0.140014554
Q5VSY0,0.00132789
Q5VT25-5,0.0069851
Q5VT52,0.218732622
Q5VTB9,0.097764308
Q5VTE6,-0.092342769
Q5VTI5,-0.046840254
Q5VTL8,0.047919953
Q5VTR2,0.091586722
Q5VTU8,-0.126179949
Q5VU97,0.117505629
Q5VUA4,-0.087462841
Q5VUB5,0.242942607
Q5VUJ6,0.196706824
Q5VV41,0.347160188
Q5VV42,-0.128557365
Q5VVJ2,-0.119688175
Q5VVQ6,-0.213876043
Q5VW26,-0.477884522
Q5VW32,0.013989616
Q5VW36,0.071284798
Q5VW38,-0.149779631
Q5VWG9,0.079493265
Q5VWJ9,-0.000721167
Q5VWN6,0.054347354
Q5VWQ0,0.25104078
Q5VWQ8,0.217306279
Q5VWZ2,0.088484812
Q5VX20,-0.030265443
Q5VX90,-0.283092058
Q5VY93,0.134445368
Q5VYK3,-0.048096653
Q5VYS8,0.094125419
Q5VYV7,-0.06474492
Q5VZ89,-0.081475982
Q5VZE5,-0.116497841
Q5VZF2-3,-0.170309669
Q5VZK9,-0.053111336
Q5VZL5,0.025059596
Q5VZY9,0.401444227
Q5W0B1,0.072133879
Q5W0V3,0.138648035
Q5W0Z9,-0.219586745
Q5W111,0.083064823
Q5XKP0,-0.005184376
Q5XPI4,-0.166329818
Q5XUX1,-0.548929769
Q5Y8C7,0.036141209
Q5ZPR3,0.138552744
Q63HN8,0.265778134
Q63HR2-4,0.38880873
Q63ZY3,0.216736137
Q641Q2,0.084180839
Q643R3,-0.083655897
Q64LD2,0.153671172
Q658P3-2,0.151426131
Q658Y4,-0.040401515
Q659A1,0.301283667
Q659C4,-0.054501216
Q66GS9,-0.195599575
Q66K14,-0.041383179
Q66K74,0.014805628
Q66LE6,0.035194772
Q676U5,-0.167871708
Q68BL7,0.231362555
Q68CP9,0.215981883
Q68CQ4,-0.014069583
Q68CQ7,0.528094623
Q68CZ2,0.539834105
Q68CZ6,-0.049212535
Q68D06,-0.597316631
Q68D10,0.03633353
Q68D85,-0.080384787
Q68D91,-0.240008965
Q68DA7-5,0.126486
Q68DH5,0.168982148
Q68DI1,0.209177927
Q68DK2,-0.038295698
Q68DK7,0.27646765
Q68DL3,0.216618783
Q68DQ2,0.063303648
Q68E01,-0.007195501
Q68EM7,-0.043904394
Q69YH5,0.001125741
Q69YL0,-0.043764442
Q69YN2,0.081674833
Q69YN4,-0.020199923
Q69YQ0,-0.015782997
Q69YU5,0.123921208
Q6AI08,-0.056167306
Q6AI12,0.00092362
Q6AI39,-0.095046725
Q6AWC2-6,-0.146524891
Q6BDS2,-0.043064479
Q6DCA0,0.019111901
Q6DD87,0.116207165
Q6DD88,0.169939428
Q6DKI1,-0.138945498
Q6DKJ4,0.153253971
Q6DKK2,-0.259061529
Q6DN90,-0.000721167
Q6EMK4,0.441830345
Q6F5E8,0.381178745
Q6FI13,-0.028852006
Q6FI81,-0.13842131
Q6FIF0,0.077482434
Q6GMV2,0.030265604
Q6GMV3,0.309877955
Q6GQQ9,0.018790311
Q6GYQ0-6,0.066019537
Q6I9Y2,-0.008200014
Q6IA69,-0.197991166
Q6IAA8,0.074942437
Q6IBS0,0.040378202
Q6IBW4-4,0.145956463
Q6ICB0,-0.196229326
Q6ICG6-2,-0.152248331
Q6ICH7,0.029956249
Q6IE81,0.039725546
Q6IEG0,0.085986638
Q6IN85,-0.039278795
Q6IPR3,-0.012068023
Q6IPU0,0.043616176
Q6IQ16,-1.53216732
Q6IQ22,0.067787611
Q6IQ26,0.335171318
Q6IQ32,0.076371586
Q6IQ49,-0.062674363
Q6JUT2,0.146116101
Q6KC79,0.047949781
Q6L8Q7,-0.09017595
Q6MZP7,0.166454088
Q6MZQ0,0.192776988
Q6N063,-0.07121349
Q6N069,0.022712749
Q6NSJ0,0.116285353
Q6NSJ5,-0.266756562
Q6NT76-5,0.556499433
Q6NTE8,-0.06997707
Q6NTF9,0.172863877
Q6NUI2-4,0.327565606
Q6NUK1,-0.029276182
Q6NUM9,-0.1212807
Q6NUQ1,0.022434314
Q6NUQ4,0.04299178
Q6NUS6,-0.17951105
Q6NVV7,0.196508425
Q6NVY1,-0.061983516
Q6NW29,-0.08120326
Q6NW34,0.03495826
Q6NW40,0.325304342
Q6NXE6,-0.109561152
Q6NXR4,0.022287791
Q6NXT1,0.158622594
Q6NXT6,0.023900363
Q6NYC1-3,0.349511141
Q6NYC8,0.134445368
Q6NZI2,0.17107601
Q6NZY4,0.192150524
Q6P087,-0.240863823
Q6P0N0,0.020486774
Q6P0Q8,0.338378078
Q6P158,-0.207518077
Q6P161,0.212116241
Q6P179,0.772505349
Q6P1J9,0.073909467
Q6P1K2,0.077056254
Q6P1L5,-0.114766793
Q6P1L8,0.025265127
Q6P1M0,-0.034919984
Q6P1M3,-0.650213105
Q6P1N0,0.137076549
Q6P1N9,-0.223916751
Q6P1R3,0.039206599
Q6P1R4,-0.215864939
Q6P1X5,-0.143132156
Q6P2C8,0.047785731
Q6P2E9,-0.143654635
Q6P2H3,-0.101381142
Q6P2P2,-0.118226814
Q6P2Q9,0.032108381
Q6P3S6,-0.120882733
Q6P3W7,-0.02474519
Q6P3X3,-0.183327706
Q6P444,-0.189413431
Q6P4F2,-0.0824301
Q6P4F7,0.134271182
Q6P4Q7,-0.179128829
Q6P4R8-2,-0.09396575
Q6P582,0.012650026
Q6P587,-0.018634174
Q6P597-3,-0.425996321
Q6P5Z2,-0.076559095
Q6P6B1,0.628586111
Q6P6C2-2,0.249599303
Q6P9B6,0.078259014
Q6P9B9,0.020808742
Q6P9H4,-0.085696581
Q6PCB5,0.127872571
Q6PCB7,-0.065710164
Q6PCB8,-0.33468268
Q6PCD5,0.028851948
Q6PCE3,-0.193582525
Q6PD62,-0.060185765
Q6PD74,-0.064606975
Q6PFW1,0.015082595
Q6PGN9-2,0.013581783
Q6PGP7,-0.045722536
Q6PH81,0.149600603
Q6PI48,0.040051837
Q6PID6,0.145764921
Q6PII3,0.131344838
Q6PIJ6,-0.116897018
Q6PIW4,0.278898623
Q6PIY7,0.001631167
Q6PJ69,0.041580454
Q6PJG2,0.128992253
Q6PJG6,-0.192699178
Q6PJI9,-0.251446432
Q6PJT7,0.074532199
Q6PJW8,-0.056860943
Q6PK04,0.035549613
Q6PK18,0.218934102
Q6PKC3,0.123496805
Q6PKG0,-0.008200014
Q6PL18,0.089482224
Q6PL24,-0.25386828
Q6PML9,-0.322389683
Q6Q0C0,0.180904104
Q6QNY0,0.034042141
Q6QNY1,0.267826332
Q6R327-3,-0.067914014
Q6RFH5,-0.098150021
Q6SJ93,0.1515383
Q6SPF0,0.207644369
Q6STE5,-0.045023522
Q6SZW1,0.710118331
Q6T4R5,-0.001297842
Q6UB28,-0.048096653
Q6UB35,-0.031254025
Q6UB98,0.504325301
Q6UB99,0.29927621
Q6ULP2,0.019462808
Q6UN15,-0.062674363
Q6UUV7,-0.062812492
Q6UUV9,-0.435948565
Q6UVJ0,0.011471633
Q6UVK1,0.214206753
Q6UVY6,0.125116495
Q6UW02,-0.193077822
Q6UW63,-0.126972856
Q6UW68,0.228114421
Q6UW78,-0.252415659
Q6UWE0,-0.098419558
Q6UWJ1,-0.065158675
Q6UWP2,0.040853046
Q6UWP7,0.113285986
Q6UWU4-2,0.08136952
Q6UWY0,-0.240131118
Q6UWZ7,0.318595714
Q6UX04,0.092309411
Q6UX07,-0.061154063
Q6UX15,0.437760018
Q6UXH1-5,0.045952621
Q6UXH8,0.698271895
Q6UXN9,0.021540755
Q6UXV4,0.300288472
Q6V1X1,-0.267236142
Q6VEQ5,-0.001009533
Q6VN20,-0.144437998
Q6VY07,-0.04558276
Q6W2J9,0.224367861
Q6WCQ1-2,0.081354256
Q6WKZ4,-0.230326
Q6XE24,0.109063088
Q6Y1H2,0.094895604
Q6Y288,0.283404118
Q6Y7W6,-0.066950244
Q6YHK3,0.064660953
Q6YHU6,-0.182183769
Q6YN16,-0.082702589
Q6YP21,-0.281075049
Q6ZMI0,-0.135403531
Q6ZMW3,0.374897874
Q6ZMZ3,-0.10433666
Q6ZN04,0.932526487
Q6ZN18,0.043170151
Q6ZN55-2,0.095434979
Q6ZN96,-0.247441471
Q6ZNB6,-0.109159939
Q6ZNE5,0.013203184
Q6ZNJ1,-0.236339539
Q6ZRP7,0.118382362
Q6ZRQ5,0.131739944
Q6ZRS2,0.008145324
Q6ZRV2,0.162734883
Q6ZS30,0.382212551
Q6ZSJ8,0.045252778
Q6ZSR9,0.149360574
Q6ZSZ5,-0.024886999
Q6ZTK2,0.250663111
Q6ZU65,0.025823145
Q6ZU80,-0.233029057
Q6ZUT1-2,0.118993259
Q6ZUT6,0.51593407
Q6ZVD8-3,-0.086512047
Q6ZVM7,-0.054223347
Q6ZW31,0.151009579
Q6ZW49,0.071542502
Q6ZW76,-0.167614841
Q6ZWJ1,-0.066123642
Q6ZWT7,-0.112766845
Q6ZXV5,0.221791424
Q6ZYL4,-0.027295624
Q709C8,0.107228192
Q709F0,0.011064511
Q70CQ3,0.07217938
Q70EL1,-0.134483822
Q70IA6,-0.134483822
Q70UQ0,0.239770536
Q70UQ0-4,0.39456256
Q712K3,0.154714701
Q719H9,0.250285541
Q71F23,0.136109112
Q71F56,0.019755295
Q71H61,0.163526432
Q71RC2-4,0.138489221
Q71RG4,-0.010350188
Q71SY5-3,-0.035342381
Q75N03,0.047860297
Q75QN2,-0.015212085
Q765P7,0.204914671
Q76FK4,-0.127501219
Q76L83,0.089712494
Q76M96-2,0.305574411
Q7KYR7,0.090987319
Q7KZ85,0.080453969
Q7KZF4,0.03633353
Q7KZN9,0.184063942
Q7L014,0.055651272
Q7L099-3,0.036925447
Q7L0J3,0.068801074
Q7L0Y3,-0.173894961
Q7L1Q6-3,-0.074779426
Q7L1T6,-0.141563582
Q7L1V2,-0.01678155
Q7L1W4,-0.195977459
Q7L266,-0.36960607
Q7L273,-0.30287467
Q7L2E3,-0.03407482
Q7L2H7,-0.056860943
Q7L2J0,-0.070389328
Q7L2Z9,-0.09895848
Q7L311,-0.269033146
Q7L3B6,-0.14208663
Q7L3T8,-0.494569217
Q7L4E1,-0.020484422
Q7L4I2,0.093078627
Q7L523,-0.108892402
Q7L576,0.019097281
Q7L590,0.225784334
Q7L592,0.066910859
Q7L5D6,0.027395564
Q7L5N1,-0.100708589
Q7L5N7,0.017621498
Q7L5Y1,-0.269751322
Q7L775,-0.085152681
Q7L7X3,0.035697489
Q7L804,0.340075442
Q7L8J4,0.421573263
Q7L8L6,0.013989616
Q7L9B9,-0.161694235
Q7L9L4,-0.079429315
Q7LBC6,-0.004177761
Q7LBR1,-0.157561176
Q7LFL8,0.414575911
Q7LG56,0.193123308
Q7LGA3,0.306501891
Q7LGC8,0.240162404
Q7RTN6,-0.296075575
Q7RTP6,0.044776484
Q7RTS9,0.03630394
Q7RTV0,-0.022900402
Q7RTV5,0.155887565
Q7Z2E3,0.156916614
Q7Z2K6,-0.272501021
Q7Z2K8,0.058833578
Q7Z2T5,-0.013640911
Q7Z2W9,-0.072586047
Q7Z2Z1,-0.111699072
Q7Z2Z2,-0.065296567
Q7Z309-3,0.462813289
Q7Z333-4,0.06532499
Q7Z388,0.013887647
Q7Z392,-0.114100452
Q7Z3B1,0.140062247
Q7Z3B4,0.036851444
Q7Z3C6,0.244565446
Q7Z3D4,-0.309641873
Q7Z3D6-2,-0.005902957
Q7Z3E5,-0.087870133
Q7Z3K3,0.021467537
Q7Z3K6-2,0.082805053
Q7Z3T8,-0.011924948
Q7Z417,0.110012552
Q7Z422,0.059930999
Q7Z434,-0.031395196
Q7Z460,-0.074779426
Q7Z478,-0.054084393
Q7Z4F1,0.479773896
Q7Z4G1,-0.043764442
Q7Z4G4,-0.266156864
Q7Z4H3,-0.274768566
Q7Z4H7,0.010265141
Q7Z4H8,-0.098823768
Q7Z4I7,0.276240502
Q7Z4L5,-0.171078696
Q7Z4Q2,-0.09071796
Q7Z4R8,-0.05338942
Q7Z4V5,0.00889997
Q7Z4W1,-0.433707277
Q7Z569,0.072194547
Q7Z5G4,0.098752709
Q7Z5J4,0.035815801
Q7Z5K2-3,0.044910426
Q7Z5L2-2,0.139092806
Q7Z5L9,0.474111536
Q7Z5R6,0.040571088
Q7Z5U6,-0.067225673
Q7Z5Y7,0.049561448
Q7Z628,0.146706915
Q7Z6B0,-0.179638435
Q7Z6B7,-0.284040264
Q7Z6E9,-0.059078342
Q7Z6I8,0.000649359
Q7Z6J0,-0.022616379
Q7Z6J6,-0.143785225
Q7Z6J8,-0.368153711
Q7Z6J9,0.002165667
Q7Z6K3,0.075869702
Q7Z6L1-4,-0.095991913
Q7Z6M1,-0.236829335
Q7Z6M4,0.117583887
Q7Z6R9,0.417077951
Q7Z6V5,-0.172359498
Q7Z739,-0.025454096
Q7Z7A3,-0.04194383
Q7Z7A4,0.373215125
Q7Z7C8-2,-0.141171172
Q7Z7E8,0.058082401
Q7Z7F0,0.104821487
Q7Z7F7-2,-0.231678162
Q7Z7G8,0.067560813
Q7Z7H5,0.091986463
Q7Z7K0,0.121376661
Q7Z7K6,-0.195977459
Q7Z7L1,-0.196103398
Q7Z7L7,-0.07751647
Q7Z7M0,0.508670216
Q86SF2,0.177718534
Q86SJ2,0.570357257
Q86SK9,0.41755961
Q86SQ0,0.194179272
Q86SQ4,0.130223329
Q86SQ9-2,-0.000721167
Q86SR1,0.45332034
Q86SX3,0.222515056
Q86SX6,-0.185105363
Q86SZ2,-0.066950244
Q86T03-2,-0.017066724
Q86T24,0.257459078
Q86T82,0.073120047
Q86TB9,0.121926029
Q86TG7,-0.468531186
Q86TI0,0.218984476
Q86TI2-2,-0.010636636
Q86TJ2,-0.033792989
Q86TM6,-0.114100452
Q86TP1,0.016263942
Q86TS9,-0.076695902
Q86TU7,0.070284736
Q86TV6,-0.12035194
Q86U06,0.21750756
Q86U28,-0.059355278
Q86U38,-0.044044333
Q86U42,0.036318735
Q86U44,-0.07751647
Q86U70,0.158622594
Q86U86,0.115519297
Q86U90,-0.016211033
Q86UA1,0.032905189
Q86UD0,-0.418567779
Q86UE4,-0.012211084
Q86UE8,0.009088693
Q86UK7-2,-0.000721167
Q86UL3,0.145493613
Q86UP2,-0.025595836
Q86US8,0.11575376
Q86UT8,0.027072123
Q86UU0,0.254530306
Q86UU1,0.233871325
Q86UV5,0.132419778
Q86UW6,-0.345169251
Q86UW9,-0.084880654
Q86UY6,0.057887159
Q86UY8,0.188118004
Q86UZ8,0.085404863
Q86V21,-0.145220937
Q86V48,0.157350965
Q86V81,0.052745299
Q86V85,0.101876799
Q86V97,-0.248899107
Q86VI3,0.035712278
Q86VN1,0.161378952
Q86VP6,0.027586723
Q86VQ1,0.090710755
Q86VR2,0.060938956
Q86VS8,0.124188489
Q86VU5,-0.129085148
Q86VV8,-0.30626224
Q86VW0,0.28056244
Q86VX2,-0.017636903
Q86VX9,-0.141301988
Q86VY4,-0.497535726
Q86W26,-0.411317768
Q86W34,0.270677818
Q86W42,0.119118603
Q86W50,0.00643432
Q86W56,0.094294825
Q86W92-2,-0.269152867
Q86W92-4,0.015607518
Q86WA6,-0.465190888
Q86WA8,-0.018634174
Q86WB0,0.280474823
Q86WC4,-0.001874286
Q86WG5,0.161346683
Q86WJ1,-0.012783185
Q86WK9,0.238561528
Q86WR0,0.198460539
Q86WR7,0.314086755
Q86WT1,-0.189919418
Q86WV6,1.041417126
Q86WX3,0.031739638
Q86X02,-0.180402507
Q86X10,0.020647749
Q86X27,0.309341544
Q86X53,0.300448367
Q86X55,-0.10272531
Q86X76-3,-0.080930488
Q86X83,0.079599979
Q86X95,-0.032383005
Q86XI2,0.144185669
Q86XI8,-0.130271955
Q86XJ1,0.039191775
Q86XK2-5,-0.058524312
Q86XK3-2,0.353689854
Q86XL3,0.270086193
Q86XN8,0.071815415
Q86XP3,0.062294038
Q86XR8,-0.041523362
Q86Y07,-0.135403531
Q86Y37,-0.089091319
Q86Y39,0.147218084
Q86Y56,-0.273217473
Q86Y79,0.024839417
Q86Y82,0.162282764
Q86Y91-2,0.105597405
Q86YB8,0.180217386
Q86YD1,-0.075190314
Q86YH6,-0.123268887
Q86YM7,-0.039559557
Q86YQ8,0.792506911
Q86YR5,-0.176195095
Q86YS6,0.091479119
Q86YT6,0.165919874
Q86YV5,0.510231019
Q86YV9,0.112755497
Q8IU60,0.208727692
Q8IU81,0.438326827
Q8IUC4,-0.063640993
Q8IUD2,0.064117878
Q8IUE6,-0.201759307
Q8IUF8,-0.192951618
Q8IUH3-3,0.120451057
Q8IUH5,0.189153862
Q8IUI8,-0.117562069
Q8IUR0,0.0497705
Q8IUR7,-0.069564695
Q8IUW5,0.106389271
Q8IUX1,-1.775092694
Q8IUX7,0.077041036
Q8IV08,-0.055750964
Q8IV32,0.10166006
Q8IV38,0.245163795
Q8IV48,-0.144307467
Q8IV50,-0.123003954
Q8IV63,-0.121015401
Q8IVB5,-0.21263159
Q8IVD9,-0.053250385
Q8IVF2,0.360249208
Q8IVF7,0.177555361
Q8IVH2,0.351681825
Q8IVH8,-0.031818626
Q8IVL1-10,0.834724756
Q8IVL5,0.425133134
Q8IVL6,-0.179383654
Q8IVM0,0.140332535
Q8IVS2,-0.151858817
Q8IW35,0.086507372
Q8IW45,-0.275007047
Q8IW52,0.895287617
Q8IWA0,-0.029276182
Q8IWA4,-0.102322191
Q8IWA5-2,-0.273814245
Q8IWB1,0.074592967
Q8IWB7,0.038806396
Q8IWB9-2,0.050666778
Q8IWC1,0.274511855
Q8IWD4,0.060683139
Q8IWE2,-0.016638942
Q8IWE4,-0.057138304
Q8IWE5,0.117333476
Q8IWF2,-0.487897901
Q8IWJ2,0.082285653
Q8IWK6,0.004624027
Q8IWL3,0.028866667
Q8IWP9,-0.261711329
Q8IWR0,0.036096831
Q8IWT0,0.095912878
Q8IWT3,-0.416515504
Q8IWT6,0.105147321
Q8IWU5,0.833156036
Q8IWV7,-0.112499976
Q8IWV8-4,-0.083928155
Q8IWW6,-0.343692069
Q8IWX8,-0.017921908
Q8IWY7,-0.112499976
Q8IWY9,0.363438018
Q8IWZ2,-0.051302489
Q8IWZ8,0.113426442
Q8IX01,0.098799057
Q8IX03-2,0.167636539
Q8IX04,-0.106214296
Q8IX12,-0.003314389
Q8IX18,0.090695392
Q8IX21,0.031238297
Q8IX90,-0.018064389
Q8IXB1,0.03639271
Q8IXH7,-0.06060083
Q8IXI1,-0.183835831
Q8IXI2-3,0.048785236
Q8IXJ9,-0.204766751
Q8IXK0-5,0.019784547
Q8IXL7-2,0.712811425
Q8IXM3,0.087288827
Q8IXM6,0.308912559
Q8IXQ3,0.35472259
Q8IXQ4,-0.028993412
Q8IXQ5,-0.508530069
Q8IXQ6,0.121627775
Q8IXS8,0.174914524
Q8IXT5,0.097362963
Q8IXW5,-0.056028539
Q8IXZ2,-0.034356597
Q8IY17,0.091018051
Q8IY18,0.072103546
Q8IY22,0.975708693
Q8IY31-2,0.155935785
Q8IY33,0.141430108
Q8IY37,-0.030689204
Q8IY47,0.037354739
Q8IY57,0.367024572
Q8IY63,-0.003746139
Q8IY81,0.001111303
Q8IY92,-0.129612738
Q8IY95,0.195434235
Q8IYA6,0.039681057
Q8IYB1,0.076341164
Q8IYB5-2,0.122130133
Q8IYB7,-0.124460486
Q8IYB8,0.010773779
Q8IYD1,0.026925128
Q8IYD8,0.200133517
Q8IYH5,-0.045023522
Q8IYI6,0.087442103
Q8IYL3,0.036659054
Q8IYM9,0.939260842
Q8IYQ7,0.343604313
Q8IYR2,-0.158983251
Q8IYS1,-0.041242982
Q8IYS2-2,0.200431876
